uf,codigo_uf,codigo_municipio,municipio,populacao
SP,35,2309,Anhembi, 5 674
SP,35,2408,Anhumas, 4 023
SP,35,2507,Aparecida, 32 569
SP,35,2606,Aparecida d'Oeste, 4 086
SP,35,2705,Apiaí, 24 585
SP,35,2754,Araçariguama, 21 522
SP,35,2804,Araçatuba, 200 124
SP,35,2903,Araçoiaba da Serra, 32 443
SP,35,3000,Aramina, 5 420
SP,35,3109,Arandu, 6 885
SP,35,3158,Arapeí, 2 330
SP,35,3208,Araraquara, 242 228
SP,35,3307,Araras, 130 866
SP,35,3356,Arco-Íris, 2 044
SP,35,3406,Arealva, 8 130
SP,35,3505,Areias, 3 577
SP,35,3604,Areiópolis, 10 130
SP,35,3703,Ariranha, 7 602
SP,35,3802,Artur Nogueira, 51 456
SP,35,3901,Arujá, 86 678
SP,35,3950,Aspásia, 1 842
SP,35,4008,Assis, 101 409
SP,35,4107,Atibaia, 158 647
SP,35,4206,Auriflama, 13 692
SP,35,4305,Avaí, 4 483
SP,35,4404,Avanhandava, 11 263
SP,35,4503,Avaré, 92 805
SP,35,4602,Bady Bassitt, 27 260
SP,35,4701,Balbinos, 3 887
SP,35,4800,Bálsamo, 9 596
SP,35,4909,Bananal, 9 969
SP,35,5005,Barão de Antonina, 3 531
SP,35,5104,Barbosa, 5 640
SP,35,5203,Bariri, 31 595
SP,35,5302,Barra Bonita, 34 346
SP,35,5351,Barra do Chapéu, 5 179
SP,35,5401,Barra do Turvo, 6 876
SP,35,5500,Barretos, 122 485
SP,35,5609,Barrinha, 32 092
SP,35,5708,Barueri, 316 473
SP,35,5807,Bastos, 21 503
SP,35,5906,Batatais, 58 402
SP,35,6003,Bauru, 379 146
SP,35,6102,Bebedouro, 76 373
SP,35,6201,Bento de Abreu, 2 606
SP,35,6300,Bernardino de Campos, 11 607
SP,35,6359,Bertioga, 64 188
SP,35,6409,Bilac, 7 319
SP,35,6508,Birigui, 118 979
SP,35,6607,Biritiba Mirim, 29 683
SP,35,6706,Boa Esperança do Sul, 12 978
SP,35,6805,Bocaina, 11 259
SP,35,6904,Bofete, 10 460
SP,35,7001,Boituva, 61 081
SP,35,7100,Bom Jesus dos Perdões, 22 006
SP,35,7159,Bom Sucesso de Itararé, 3 555
SP,35,7209,Borá,  907
SP,35,7308,Boracéia, 4 715
SP,35,7407,Borborema, 14 226
SP,35,7456,Borebi, 2 713
SP,35,7506,Botucatu, 145 155
SP,35,7605,Bragança Paulista, 176 811
SP,35,7704,Braúna, 5 356
SP,35,7753,Brejo Alegre, 2 565
SP,35,7803,Brodowski, 25 201
SP,35,7902,Brotas, 23 898
SP,35,8009,Buri, 20 250
SP,35,8108,Buritama, 17 210
SP,35,8207,Buritizal, 4 356
SP,35,8306,Cabrália Paulista, 4 299
SP,35,8405,Cabreúva, 47 011
SP,35,8504,Caçapava, 96 202
SP,35,8603,Cachoeira Paulista, 31 564
SP,35,8702,Caconde, 17 101
SP,35,8801,Cafelândia, 16 654
SP,35,8900,Caiabu, 3 712
SP,35,9007,Caieiras, 95 032
SP,35,9106,Caiuá, 5 466
SP,35,9205,Cajamar, 92 689
SP,35,9254,Cajati, 28 515
SP,35,9304,Cajobi, 9 133
SP,35,9403,Cajuru, 23 830
SP,35,9452,Campina do Monte Alegre, 5 954
SP,35,9502,Campinas,1 139 047
SP,35,9601,Campo Limpo Paulista, 77 632
SP,35,9700,Campos do Jordão, 46 974
SP,35,9809,Campos Novos Paulista, 4 888
SP,35,9908,Cananéia, 12 289
SP,35,9957,Canas, 4 931
SP,35,10005,Cândido Mota, 29 449
SP,35,10104,Cândido Rodrigues, 2 889
SP,35,10153,Canitar, 6 283
SP,35,10203,Capão Bonito, 46 337
SP,35,10302,Capela do Alto, 22 866
SP,35,10401,Capivari, 50 068
SP,35,10500,Caraguatatuba, 134 873
SP,35,10609,Carapicuíba, 386 984
SP,35,10708,Cardoso, 11 345
SP,35,10807,Casa Branca, 28 083
SP,35,10906,Cássia dos Coqueiros, 2 799
SP,35,11003,Castilho, 19 977
SP,35,11102,Catanduva, 115 791
SP,35,11201,Catiguá, 7 003
SP,35,11300,Cedral, 12 618
SP,35,11409,Cerqueira César, 21 469
SP,35,11508,Cerquilho, 44 695
SP,35,11607,Cesário Lange, 19 048
SP,35,11706,Charqueada, 15 535
SP,35,11904,Clementina, 6 982
SP,35,12001,Colina, 18 486
SP,35,12100,Colômbia, 6 629
SP,35,12209,Conchal, 28 101
SP,35,12308,Conchas, 15 232
SP,35,12407,Cordeirópolis, 24 514
SP,35,12506,Coroados, 5 400
SP,35,12605,Coronel Macedo, 4 280
SP,35,12704,Corumbataí, 4 195
SP,35,12803,Cosmópolis, 59 773
SP,35,12902,Cosmorama, 8 719
SP,35,13009,Cotia, 274 413
SP,35,13108,Cravinhos, 33 281
SP,35,13207,Cristais Paulista, 9 272
SP,35,13306,Cruzália, 2 108
SP,35,13405,Cruzeiro, 74 961
SP,35,13504,Cubatão, 112 476
SP,35,13603,Cunha, 22 110
SP,35,13702,Descalvado, 31 756
SP,35,13801,Diadema, 393 237
SP,35,13850,Dirce Reis, 1 620
SP,35,13900,Divinolândia, 11 158
SP,35,14007,Dobrada, 8 759
SP,35,14106,Dois Córregos, 24 510
SP,35,14205,Dolcinópolis, 2 207
SP,35,14304,Dourado, 8 096
SP,35,14403,Dracena, 45 474
SP,35,14502,Duartina, 12 328
SP,35,14601,Dumont, 9 471
SP,35,14700,Echaporã, 6 205
SP,35,14809,Eldorado, 13 069
SP,35,14908,Elias Fausto, 17 699
SP,35,14924,Elisiário, 3 138
SP,35,14957,Embaúba, 2 323
SP,35,15004,Embu das Artes, 250 691
SP,35,15103,Embu-Guaçu, 66 970
SP,35,15129,Emilianópolis, 3 014
SP,35,15152,Engenheiro Coelho, 19 566
SP,35,15186,Espírito Santo do Pinhal, 39 816
SP,35,15194,Espírito Santo do Turvo, 4 157
SP,35,15202,Estrela d'Oeste, 9 417
SP,35,15301,Estrela do Norte, 2 703
SP,35,15350,Euclides da Cunha Paulista, 7 924
SP,35,15400,Fartura, 16 641
SP,35,15509,Fernandópolis, 71 186
SP,35,15608,Fernando Prestes, 5 942
SP,35,15657,Fernão, 1 656
SP,35,15707,Ferraz de Vasconcelos, 179 198
SP,35,15806,Flora Rica, 1 487
SP,35,15905,Floreal, 2 733
SP,35,16002,Flórida Paulista, 12 958
SP,35,16101,Florínea, 3 851
SP,35,16200,Franca, 352 536
SP,35,16309,Francisco Morato, 165 139
SP,35,16408,Franco da Rocha, 144 849
SP,35,16507,Gabriel Monteiro, 2 763
SP,35,16606,Gália, 6 380
SP,35,16705,Garça, 42 110
SP,35,16804,Gastão Vidigal, 3 252
SP,35,16853,Gavião Peixoto, 4 702
SP,35,16903,General Salgado, 10 312
SP,35,17000,Getulina, 10 232
SP,35,17109,Glicério, 4 138
SP,35,17208,Guaiçara, 11 239
SP,35,17307,Guaimbê, 5 512
SP,35,17406,Guaíra, 39 279
SP,35,17505,Guapiaçu, 21 711
SP,35,17604,Guapiara, 17 071
SP,35,17703,Guará, 18 606
SP,35,17802,Guaraçaí, 7 441
SP,35,17901,Guaraci, 10 350
SP,35,18008,Guarani d'Oeste, 1 968
SP,35,18107,Guarantã, 6 427
SP,35,18206,Guararapes, 31 043
SP,35,18305,Guararema, 31 236
SP,35,18404,Guaratinguetá, 118 044
SP,35,18503,Guareí, 15 013
SP,35,18602,Guariba, 37 498
SP,35,18701,Guarujá, 287 634
SP,35,18800,Guarulhos,1 291 771
SP,35,18859,Guatapará, 7 320
SP,35,18909,Guzolândia, 4 246
SP,35,19006,Herculândia, 9 125
SP,35,19055,Holambra, 15 094
SP,35,19071,Hortolândia, 236 641
SP,35,19105,Iacanga, 10 437
SP,35,19204,Iacri, 6 131
SP,35,19253,Iaras, 8 010
SP,35,19303,Ibaté, 32 178
SP,35,19402,Ibirá, 11 690
SP,35,19501,Ibirarema, 6 385
SP,35,19600,Ibitinga, 60 033
SP,35,19709,Ibiúna, 75 605
SP,35,19808,Icém, 7 819
SP,35,19907,Iepê, 7 619
SP,35,20004,Igaraçu do Tietê, 23 106
SP,35,20103,Igarapava, 26 212
SP,35,20202,Igaratá, 10 605
SP,35,20301,Iguape, 29 115
SP,35,20400,Ilhabela, 34 934
SP,35,20426,Ilha Comprida, 13 419
SP,35,20442,Ilha Solteira, 25 549
SP,35,20509,Indaiatuba, 255 748
SP,35,20608,Indiana, 5 090
SP,35,20707,Indiaporã, 4 035
SP,35,20806,Inúbia Paulista, 3 615
SP,35,20905,Ipaussu, 13 712
SP,35,21002,Iperó, 36 459
SP,35,21101,Ipeúna, 6 831
SP,35,21150,Ipiguá, 6 761
SP,35,21200,Iporanga, 4 046
SP,35,21309,Ipuã, 14 454
SP,35,21408,Iracemápolis, 21 967
SP,35,21507,Irapuã, 6 867
SP,35,21606,Irapuru, 7 085
SP,35,21705,Itaberá, 17 983
SP,35,21804,Itaí, 25 180
SP,35,21903,Itajobi, 16 989
SP,35,22000,Itaju, 3 618
SP,35,22109,Itanhaém, 112 476
SP,35,22158,Itaoca, 3 422
SP,35,22208,Itapecerica da Serra, 158 522
SP,35,22307,Itapetininga, 157 790
SP,35,22406,Itapeva, 89 728
SP,35,22505,Itapevi, 232 297
SP,35,22604,Itapira, 72 022
SP,35,22653,Itapirapuã Paulista, 4 306
SP,35,22703,Itápolis, 39 493
SP,35,22802,Itaporanga, 14 085
SP,35,22901,Itapuí, 13 659
SP,35,23008,Itapura, 3 979
SP,35,23107,Itaquaquecetuba, 369 275
SP,35,23206,Itararé, 44 438
SP,35,23305,Itariri, 15 528
SP,35,23404,Itatiba, 121 590
SP,35,23503,Itatinga, 19 070
SP,35,23602,Itirapina, 16 148
SP,35,23701,Itirapuã, 5 779
SP,35,23800,Itobi, 8 046
SP,35,23909,Itu, 168 240
SP,35,24006,Itupeva, 70 616
SP,35,24105,Ituverava, 37 571
SP,35,24204,Jaborandi, 6 221
SP,35,24303,Jaboticabal, 71 821
SP,35,24402,Jacareí, 240 275
SP,35,24501,Jaci, 7 613
SP,35,24600,Jacupiranga, 16 097
SP,35,24709,Jaguariúna, 59 347
SP,35,24808,Jales, 48 776
SP,35,24907,Jambeiro, 6 397
SP,35,25003,Jandira, 118 045
SP,35,25102,Jardinópolis, 45 282
SP,35,25201,Jarinu, 37 535
SP,35,25300,Jaú, 133 497
SP,35,25409,Jeriquara, 3 863
SP,35,25508,Joanópolis, 12 815
SP,35,25607,João Ramalho, 4 371
SP,35,25706,José Bonifácio, 36 633
SP,35,25805,Júlio Mesquita, 4 254
SP,35,25854,Jumirim, 3 056
SP,35,25904,Jundiaí, 443 221
SP,35,26001,Junqueirópolis, 20 448
SP,35,26100,Juquiá, 17 154
SP,35,26209,Juquitiba, 27 404
SP,35,26308,Lagoinha, 5 083
SP,35,26407,Laranjal Paulista, 26 261
SP,35,26506,Lavínia, 9 689
SP,35,26605,Lavrinhas, 7 171
SP,35,26704,Leme, 98 161
SP,35,26803,Lençóis Paulista, 66 505
SP,35,26902,Limeira, 291 869
SP,35,27009,Lindóia, 7 014
SP,35,27108,Lins, 74 779
SP,35,27207,Lorena, 84 855
SP,35,27256,Lourdes, 1 950
SP,35,27306,Louveira, 51 847
SP,35,27405,Lucélia, 20 061
SP,35,27504,Lucianópolis, 2 372
SP,35,27603,Luís Antônio, 12 265
SP,35,27702,Luiziânia, 4 701
SP,35,27801,Lupércio, 3 981
SP,35,27900,Lutécia, 2 661
SP,35,28007,Macatuba, 16 829
SP,35,28106,Macaubal, 7 481
SP,35,28205,Macedônia, 3 963
SP,35,28304,Magda, 3 165
SP,35,28403,Mairinque, 50 027
SP,35,28502,Mairiporã, 93 853
SP,35,28601,Manduri, 9 871
SP,35,28700,Marabá Paulista, 4 573
SP,35,28809,Maracaí, 12 673
SP,35,28858,Marapoama, 3 292
SP,35,28908,Mariápolis, 3 513
SP,35,29005,Marília, 237 627
SP,35,29104,Marinópolis, 1 860
SP,35,29203,Martinópolis, 24 881
SP,35,29302,Matão, 79 033
SP,35,29401,Mauá, 418 261
SP,35,29500,Mendonça, 6 159
SP,35,29609,Meridiano, 4 572
SP,35,29658,Mesópolis, 1 952
SP,35,29708,Miguelópolis, 19 441
SP,35,29807,Mineiros do Tietê, 11 230
SP,35,29906,Miracatu, 18 553
SP,35,30003,Mira Estrela, 3 126
SP,35,30102,Mirandópolis, 27 983
SP,35,30201,Mirante do Paranapanema, 15 917
SP,35,30300,Mirassol, 63 337
SP,35,30409,Mirassolândia, 4 669
SP,35,30508,Mococa, 67 681
SP,35,30607,Mogi das Cruzes, 451 505
SP,35,30706,Mogi Guaçu, 153 658
SP,35,30805,Mogi Mirim, 92 558
SP,35,30904,Mombuca, 3 722
SP,35,31001,Monções, 1 937
SP,35,31100,Mongaguá, 61 951
SP,35,31209,Monte Alegre do Sul, 8 627
SP,35,31308,Monte Alto, 47 574
SP,35,31407,Monte Aprazível, 22 280
SP,35,31506,Monte Azul Paulista, 18 151
SP,35,31605,Monte Castelo, 4 222
SP,35,31704,Monteiro Lobato, 4 138
SP,35,31803,Monte Mor, 64 662
SP,35,31902,Morro Agudo, 27 933
SP,35,32009,Morungaba, 13 720
SP,35,32058,Motuca, 4 034
SP,35,32108,Murutinga do Sul, 3 737
SP,35,32157,Nantes, 2 660
SP,35,32207,Narandiba, 5 713
SP,35,32306,Natividade da Serra, 6 999
SP,35,32405,Nazaré Paulista, 18 217
SP,35,32504,Neves Paulista, 9 699
SP,35,32603,Nhandeara, 9 852
SP,35,32702,Nipoã, 4 750
SP,35,32801,Nova Aliança, 6 693
SP,35,32827,Nova Campina, 8 497
SP,35,32843,Nova Canaã Paulista, 2 032
SP,35,32868,Nova Castilho, 1 062
SP,35,32900,Nova Europa, 9 311
SP,35,33007,Nova Granada, 19 419
SP,35,33106,Nova Guataporanga, 2 156
SP,35,33205,Nova Independência, 4 609
SP,35,33254,Novais, 4 412
SP,35,33304,Nova Luzitânia, 2 837
SP,35,33403,Nova Odessa, 62 019
SP,35,33502,Novo Horizonte, 38 324
SP,35,33601,Nuporanga, 7 391
SP,35,33700,Ocauçu, 4 331
SP,35,33809,Óleo, 2 512
SP,35,33908,Olímpia, 55 074
SP,35,34005,Onda Verde, 4 771
SP,35,34104,Oriente, 6 085
SP,35,34203,Orindiúva, 6 024
SP,35,34302,Orlândia, 38 319
SP,35,34401,Osasco, 728 615
SP,35,34500,Oscar Bressane, 2 470
SP,35,34609,Osvaldo Cruz, 31 272
SP,35,34708,Ourinhos, 103 970
SP,35,34757,Ouroeste, 10 294
SP,35,34807,Ouro Verde, 7 779
SP,35,34906,Pacaembu, 14 877
SP,35,35002,Palestina, 11 476
SP,35,35101,Palmares Paulista, 9 650
SP,35,35200,Palmeira d'Oeste, 8 903
SP,35,35309,Palmital, 19 594
SP,35,35408,Panorama, 14 964
SP,35,35507,Paraguaçu Paulista, 41 120
SP,35,35606,Paraibuna, 17 667
SP,35,35705,Paraíso, 6 099
SP,35,35804,Paranapanema, 19 395
SP,35,35903,Paranapuã, 4 031
SP,35,36000,Parapuã, 10 580
SP,35,36109,Pardinho, 7 153
SP,35,36208,Pariquera-Açu, 19 233
SP,35,36257,Parisi, 2 892
SP,35,36307,Patrocínio Paulista, 14 512
SP,35,36406,Paulicéia, 7 955
SP,35,36505,Paulínia, 110 537
SP,35,36570,Paulistânia, 2 090
SP,35,36604,Paulo de Faria, 7 400
SP,35,36703,Pederneiras, 44 827
SP,35,36802,Pedra Bela, 6 557
SP,35,36901,Pedranópolis, 2 787
SP,35,37008,Pedregulho, 15 525
SP,35,37107,Pedreira, 43 112
SP,35,37156,Pedrinhas Paulista, 2 804
SP,35,37206,Pedro de Toledo, 11 281
SP,35,37305,Penápolis, 61 679
SP,35,37404,Pereira Barreto, 24 095
SP,35,37503,Pereiras, 8 737
SP,35,37602,Peruíbe, 68 352
SP,35,37701,Piacatu, 5 519
SP,35,37800,Piedade, 52 970
SP,35,37909,Pilar do Sul, 27 619
SP,35,38006,Pindamonhangaba, 165 428
SP,35,38105,Pindorama, 14 542
SP,35,38204,Pinhalzinho, 15 224
SP,35,38303,Piquerobi, 3 264
SP,35,38501,Piquete, 12 490
SP,35,38600,Piracaia, 26 029
SP,35,38709,Piracicaba, 423 323
SP,35,38808,Piraju, 29 436
SP,35,38907,Pirajuí, 22 431
SP,35,39004,Pirangi, 10 885
SP,35,39103,Pirapora do Bom Jesus, 18 370
SP,35,39202,Pirapozinho, 25 348
SP,35,39301,Pirassununga, 73 545
SP,35,39400,Piratininga, 15 108
SP,35,39509,Pitangueiras, 33 674
SP,35,39608,Planalto, 4 389
SP,35,39707,Platina, 3 025
SP,35,39806,Poá, 103 765
SP,35,39905,Poloni, 5 592
SP,35,40002,Pompéia, 20 196
SP,35,40101,Pongaí, 3 395
SP,35,40200,Pontal, 37 607
SP,35,40259,Pontalinda, 4 127
SP,35,40309,Pontes Gestal, 2 387
SP,35,40408,Populina, 4 127
SP,35,40507,Porangaba, 10 451
SP,35,40606,Porto Feliz, 56 497
SP,35,40705,Porto Ferreira, 52 649
SP,35,40754,Potim, 20 392
SP,35,40804,Potirendaba, 18 496
SP,35,40853,Pracinha, 2 578
SP,35,40903,Pradópolis, 17 078
SP,35,41000,Praia Grande, 349 935
SP,35,41059,Pratânia, 5 126
SP,35,41109,Presidente Alves, 3 804
SP,35,41208,Presidente Bernardes, 14 490
SP,35,41307,Presidente Epitácio, 39 505
SP,35,41406,Presidente Prudente, 225 668
SP,35,41505,Presidente Venceslau, 35 201
SP,35,41604,Promissão, 35 131
SP,35,41653,Quadra, 3 405
SP,35,41703,Quatá, 13 163
SP,35,41802,Queiroz, 3 265
SP,35,41901,Queluz, 9 159
SP,35,42008,Quintana, 7 038
SP,35,42107,Rafard, 8 965
SP,35,42206,Rancharia, 28 588
SP,35,42305,Redenção da Serra, 4 494
SP,35,42404,Regente Feijó, 20 145
SP,35,42503,Reginópolis, 7 662
SP,35,42602,Registro, 59 947
SP,35,42701,Restinga, 6 404
SP,35,42800,Ribeira, 3 132
SP,35,42909,Ribeirão Bonito, 10 989
SP,35,43006,Ribeirão Branco, 18 627
SP,35,43105,Ribeirão Corrente, 4 608
SP,35,43204,Ribeirão do Sul, 4 677
SP,35,43238,Ribeirão dos Índios, 2 025
SP,35,43253,Ribeirão Grande, 7 450
SP,35,43303,Ribeirão Pires, 115 559
SP,35,43402,Ribeirão Preto, 698 642
SP,35,43501,Riversul, 5 599
SP,35,43600,Rifaina, 4 049
SP,35,43709,Rincão, 9 098
SP,35,43808,Rinópolis, 9 259
SP,35,43907,Rio Claro, 201 418
SP,35,44004,Rio das Pedras, 31 328
SP,35,44103,Rio Grande da Serra, 44 170
SP,35,44202,Riolândia, 10 309
SP,35,44251,Rosana, 17 440
SP,35,44301,Roseira, 10 832
SP,35,44400,Rubiácea, 2 700
SP,35,44509,Rubinéia, 3 833
SP,35,44608,Sabino, 5 112
SP,35,44707,Sagres, 2 474
SP,35,44806,Sales, 6 437
SP,35,44905,Sales Oliveira, 11 411
SP,35,45001,Salesópolis, 15 202
SP,35,45100,Salmourão, 4 808
SP,35,45159,Saltinho, 8 161
SP,35,45209,Salto, 134 319
SP,35,45308,Salto de Pirapora, 43 748
SP,35,45407,Salto Grande, 9 050
SP,35,45506,Sandovalina, 3 645
SP,35,45605,Santa Adélia, 14 018
SP,35,45704,Santa Albertina, 6 393
SP,35,45803,Santa Bárbara d'Oeste, 183 347
SP,35,46009,Santa Branca, 13 975
SP,35,46108,Santa Clara d'Oeste, 2 598
SP,35,46207,Santa Cruz da Conceição, 4 277
SP,35,46256,Santa Cruz da Esperança, 2 116
SP,35,46306,Santa Cruz das Palmeiras, 28 864
SP,35,46405,Santa Cruz do Rio Pardo, 46 442
SP,35,46504,Santa Ernestina, 6 118
SP,35,46603,Santa Fé do Sul, 34 794
SP,35,46702,Santa Gertrudes, 23 611
SP,35,46801,Santa Isabel, 53 174
SP,35,46900,Santa Lúcia, 7 149
SP,35,47007,Santa Maria da Serra, 5 243
SP,35,47106,Santa Mercedes, 2 956
SP,35,47205,Santana da Ponte Pensa, 1 670
SP,35,47304,Santana de Parnaíba, 154 105
SP,35,47403,Santa Rita d'Oeste, 2 733
SP,35,47502,Santa Rita do Passa Quatro, 24 833
SP,35,47601,Santa Rosa de Viterbo, 23 411
SP,35,47650,Santa Salete, 1 645
SP,35,47700,Santo Anastácio, 17 963
SP,35,47809,Santo André, 748 919
SP,35,47908,Santo Antônio da Alegria, 6 775
SP,35,48005,Santo Antônio de Posse, 23 244
SP,35,48054,Santo Antônio do Aracanguá, 8 379
SP,35,48104,Santo Antônio do Jardim, 6 126
SP,35,48203,Santo Antônio do Pinhal, 7 133
SP,35,48302,Santo Expedito, 3 000
SP,35,48401,Santópolis do Aguapeí, 3 899
SP,35,48500,Santos, 418 608
SP,35,48609,São Bento do Sapucaí, 11 674
SP,35,48708,São Bernardo do Campo, 810 729
SP,35,48807,São Caetano do Sul, 165 655
SP,35,48906,São Carlos, 254 857
SP,35,49003,São Francisco, 2 602
SP,35,49102,São João da Boa Vista, 92 547
SP,35,49201,São João das Duas Pontes, 2 580
SP,35,49250,São João de Iracema, 1 846
SP,35,49300,São João do Pau d'Alho, 2 242
SP,35,49409,São Joaquim da Barra, 48 558
SP,35,49508,São José da Bela Vista, 7 626
SP,35,49607,São José do Barreiro, 3 853
SP,35,49706,São José do Rio Pardo, 52 205
SP,35,49805,São José do Rio Preto, 480 393
SP,35,49904,São José dos Campos, 697 054
SP,35,49953,São Lourenço da Serra, 16 067
SP,35,50001,São Luiz do Paraitinga, 10 337
SP,35,50100,São Manuel, 37 289
SP,35,50209,São Miguel Arcanjo, 32 039
SP,35,50308,São Paulo,11 451 999
SP,35,50407,São Pedro, 38 256
SP,35,50506,São Pedro do Turvo, 7 217
SP,35,50605,São Roque, 79 484
SP,35,50704,São Sebastião, 81 595
SP,35,50803,São Sebastião da Grama, 10 441
SP,35,50902,São Simão, 13 442
SP,35,51009,São Vicente, 329 911
SP,35,51108,Sarapuí, 10 369
SP,35,51207,Sarutaiá, 3 704
SP,35,51306,Sebastianópolis do Sul, 3 130
SP,35,51405,Serra Azul, 12 746
SP,35,51504,Serrana, 43 909
SP,35,51603,Serra Negra, 29 894
SP,35,51702,Sertãozinho, 126 887
SP,35,51801,Sete Barras, 12 730
SP,35,51900,Severínia, 14 576
SP,35,52007,Silveiras, 6 186
SP,35,52106,Socorro, 40 122
SP,35,52205,Sorocaba, 723 682
SP,35,52304,Sud Mennucci, 7 355
SP,35,52403,Sumaré, 279 545
SP,35,52502,Suzano, 307 429
SP,35,52551,Suzanápolis, 3 408
SP,35,52601,Tabapuã, 11 323
SP,35,52700,Tabatinga, 14 769
SP,35,52809,Taboão da Serra, 273 542
SP,35,52908,Taciba, 6 260
SP,35,53005,Taguaí, 12 669
SP,35,53104,Taiaçu, 5 677
SP,35,53203,Taiúva, 6 548
SP,35,53302,Tambaú, 21 435
SP,35,53401,Tanabi, 25 265
SP,35,53500,Tapiraí, 7 996
SP,35,53609,Tapiratiba, 11 816
SP,35,53658,Taquaral, 2 619
SP,35,53708,Taquaritinga, 52 260
SP,35,53807,Taquarituba, 24 350
SP,35,53856,Taquarivaí, 6 876
SP,35,53906,Tarabai, 6 536
SP,35,53955,Tarumã, 14 882
SP,35,54003,Tatuí, 123 942
SP,35,54102,Taubaté, 310 739
SP,35,54201,Tejupá, 4 127
SP,35,54300,Teodoro Sampaio, 22 173
SP,35,54409,Terra Roxa, 7 904
SP,35,54508,Tietê, 37 663
SP,35,54607,Timburi, 2 464
SP,35,54656,Torre de Pedra, 2 046
SP,35,54706,Torrinha, 9 335
SP,35,54755,Trabiju, 1 682
SP,35,54805,Tremembé, 51 173
SP,35,54904,Três Fronteiras, 6 804
SP,35,54953,Tuiuti, 6 778
SP,35,55000,Tupã, 63 928
SP,35,55109,Tupi Paulista, 15 854
SP,35,55208,Turiúba, 1 818
SP,35,55307,Turmalina, 1 669
SP,35,55356,Ubarana, 5 365
SP,35,55406,Ubatuba, 92 981
SP,35,55505,Ubirajara, 5 132
SP,35,55604,Uchoa, 10 394
SP,35,55703,União Paulista, 1 603
SP,35,55802,Urânia, 8 833
SP,35,55901,Uru, 1 387
SP,35,56008,Urupês, 13 744
SP,35,56107,Valentim Gentil, 14 098
SP,35,56206,Valinhos, 126 373
SP,35,56305,Valparaíso, 24 241
SP,35,56354,Vargem, 10 512
SP,35,56404,Vargem Grande do Sul, 40 133
SP,35,56453,Vargem Grande Paulista, 50 415
SP,35,56503,Várzea Paulista, 115 771
SP,35,56602,Vera Cruz, 10 176
SP,35,56701,Vinhedo, 76 540
SP,35,56800,Viradouro, 17 414
SP,35,56909,Vista Alegre do Alto, 8 109
SP,35,56958,Vitória Brasil, 1 794
SP,35,57006,Votorantim, 127 923
SP,35,57105,Votuporanga, 96 634
SP,35,57154,Zacarias, 2 692
SP,35,57204,Chavantes, 12 211
SP,35,57303,Estiva Gerbi, 11 295
PR,41,103,Abatiá, 7 241
PR,41,202,Adrianópolis, 6 256
PR,41,301,Agudos do Sul, 10 233
PR,41,400,Almirante Tamandaré, 119 825
PR,41,459,Altamira do Paraná, 3 590
PR,41,509,Altônia, 18 742
PR,41,608,Alto Paraná, 13 909
PR,41,707,Alto Piquiri, 9 727
PR,41,806,Alvorada do Sul, 10 326
PR,41,905,Amaporã, 4 762
PR,41,1002,Ampére, 19 620
PR,41,1051,Anahy, 2 918
PR,41,1101,Andirá, 19 878
PR,41,1150,Ângulo, 3 235
PR,41,1200,Antonina, 18 091
PR,41,1309,Antônio Olinto, 7 018
PR,41,1408,Apucarana, 130 134
PR,41,1507,Arapongas, 119 138
PR,41,1606,Arapoti, 25 777
PR,41,1655,Arapuã, 3 527
PR,41,1705,Araruna, 14 485
PR,41,1804,Araucária, 151 666
PR,41,1853,Ariranha do Ivaí, 2 329
PR,41,1903,Assaí, 13 797
PR,41,2000,Assis Chateaubriand, 36 808
PR,41,2109,Astorga, 25 475
PR,41,2208,Atalaia, 3 980
PR,41,2307,Balsa Nova, 13 395
PR,41,2406,Bandeirantes, 31 273
PR,41,2505,Barbosa Ferraz, 10 795
PR,41,2604,Barracão, 9 759
PR,41,2703,Barra do Jacaré, 2 814
PR,41,2752,Bela Vista da Caroba, 4 031
PR,41,2802,Bela Vista do Paraíso, 14 833
PR,41,2901,Bituruna, 15 533
PR,41,3008,Boa Esperança, 4 558
PR,41,3024,Boa Esperança do Iguaçu, 2 455
PR,41,3040,Boa Ventura de São Roque, 6 378
PR,41,3057,Boa Vista da Aparecida, 7 924
PR,41,3107,Bocaiúva do Sul, 13 299
PR,41,3156,Bom Jesus do Sul, 3 980
PR,41,3206,Bom Sucesso, 6 581
PR,41,3222,Bom Sucesso do Sul, 3 202
PR,41,3305,Borrazópolis, 7 735
PR,41,3354,Braganey, 4 854
PR,41,3370,Brasilândia do Sul, 3 708
PR,41,3404,Cafeara, 2 627
PR,41,3453,Cafelândia, 18 997
PR,41,3479,Cafezal do Sul, 4 473
PR,41,3503,Califórnia, 8 710
PR,41,3602,Cambará, 23 212
PR,41,3701,Cambé, 107 208
PR,41,3800,Cambira, 9 460
PR,41,3909,Campina da Lagoa, 15 723
PR,41,3958,Campina do Simão, 3 936
PR,41,4006,Campina Grande do Sul, 47 825
PR,41,4055,Campo Bonito, 4 027
PR,41,4105,Campo do Tenente, 7 508
PR,41,4204,Campo Largo, 136 327
PR,41,4253,Campo Magro, 30 160
PR,41,4303,Campo Mourão, 99 432
PR,41,4402,Cândido de Abreu, 15 244
PR,41,4428,Candói, 14 973
PR,41,4451,Cantagalo, 10 933
PR,41,4501,Capanema, 20 481
PR,41,4600,Capitão Leônidas Marques, 14 648
